GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08
Id,Id2,Geography,Total:,1-person household,2-person household,3-person household,4-person household,5-person household,6-person household,7-or-more person household
1500000US510131019001,510131019001,"Block Group 1, Census Tract 1019, Arlington County, Virginia",319,94,110,59,37,11,5,3
1500000US510131019002,510131019002,"Block Group 2, Census Tract 1019, Arlington County, Virginia",294,54,114,57,47,17,4,1
1500000US510131019003,510131019003,"Block Group 3, Census Tract 1019, Arlington County, Virginia",333,92,113,54,55,12,4,3
1500000US510131020001,510131020001,"Block Group 1, Census Tract 1020, Arlington County, Virginia",367,193,107,39,18,5,2,3
1500000US510131020002,510131020002,"Block Group 2, Census Tract 1020, Arlington County, Virginia",299,115,97,35,23,19,5,5
1500000US510131020003,510131020003,"Block Group 3, Census Tract 1020, Arlington County, Virginia",638,278,156,68,75,39,18,4
1500000US510131020004,510131020004,"Block Group 4, Census Tract 1020, Arlington County, Virginia",1494,745,253,148,143,96,54,55
1500000US510131020005,510131020005,"Block Group 5, Census Tract 1020, Arlington County, Virginia",1112,574,236,84,99,56,33,30
1500000US510131021001,510131021001,"Block Group 1, Census Tract 1021, Arlington County, Virginia",516,108,198,97,65,31,9,8
1500000US510131021002,510131021002,"Block Group 2, Census Tract 1021, Arlington County, Virginia",373,211,94,28,11,9,7,13
1500000US510131022001,510131022001,"Block Group 1, Census Tract 1022, Arlington County, Virginia",1574,412,336,235,239,174,74,104
1500000US510131022002,510131022002,"Block Group 2, Census Tract 1022, Arlington County, Virginia",898,234,180,158,164,78,36,48
1500000US510131023001,510131023001,"Block Group 1, Census Tract 1023, Arlington County, Virginia",419,135,144,62,37,21,9,11
1500000US510131023002,510131023002,"Block Group 2, Census Tract 1023, Arlington County, Virginia",294,71,102,52,39,13,5,12
1500000US510131023003,510131023003,"Block Group 3, Census Tract 1023, Arlington County, Virginia",717,197,173,106,112,65,29,35
1500000US510131023004,510131023004,"Block Group 4, Census Tract 1023, Arlington County, Virginia",583,122,215,99,97,32,8,10
1500000US510131024001,510131024001,"Block Group 1, Census Tract 1024, Arlington County, Virginia",170,44,43,30,22,13,3,15
1500000US510131024002,510131024002,"Block Group 2, Census Tract 1024, Arlington County, Virginia",613,248,198,83,42,19,11,12
1500000US510131024003,510131024003,"Block Group 3, Census Tract 1024, Arlington County, Virginia",456,192,138,65,36,10,6,9
1500000US510131024004,510131024004,"Block Group 4, Census Tract 1024, Arlington County, Virginia",284,111,106,30,19,8,4,6
1500000US510131025001,510131025001,"Block Group 1, Census Tract 1025, Arlington County, Virginia",757,322,276,93,30,20,10,6
1500000US510131025002,510131025002,"Block Group 2, Census Tract 1025, Arlington County, Virginia",943,455,283,99,63,22,14,7
1500000US510131025003,510131025003,"Block Group 3, Census Tract 1025, Arlington County, Virginia",307,88,94,44,33,23,8,17
1500000US510131026001,510131026001,"Block Group 1, Census Tract 1026, Arlington County, Virginia",793,233,240,138,89,52,27,14
1500000US510131026002,510131026002,"Block Group 2, Census Tract 1026, Arlington County, Virginia",334,71,104,54,43,14,16,32
1500000US510131027001,510131027001,"Block Group 1, Census Tract 1027, Arlington County, Virginia",1370,381,312,245,201,126,68,37
1500000US510131027002,510131027002,"Block Group 2, Census Tract 1027, Arlington County, Virginia",818,117,160,141,157,102,67,74
1500000US510131028001,510131028001,"Block Group 1, Census Tract 1028, Arlington County, Virginia",1339,571,403,158,90,56,27,34
1500000US510131028002,510131028002,"Block Group 2, Census Tract 1028, Arlington County, Virginia",539,191,165,78,51,25,12,17
1500000US510131028003,510131028003,"Block Group 3, Census Tract 1028, Arlington County, Virginia",299,68,102,39,40,29,8,13
1500000US510131028004,510131028004,"Block Group 4, Census Tract 1028, Arlington County, Virginia",1303,398,339,208,169,102,49,38
1500000US510131029001,510131029001,"Block Group 1, Census Tract 1029, Arlington County, Virginia",2193,1175,643,189,107,42,21,16
1500000US510131029002,510131029002,"Block Group 2, Census Tract 1029, Arlington County, Virginia",1589,849,549,147,34,7,1,2
1500000US510131030001,510131030001,"Block Group 1, Census Tract 1030, Arlington County, Virginia",1700,765,608,222,86,15,4,0
1500000US510131031001,510131031001,"Block Group 1, Census Tract 1031, Arlington County, Virginia",225,55,80,37,22,22,3,6
1500000US510131031002,510131031002,"Block Group 2, Census Tract 1031, Arlington County, Virginia",638,267,175,90,63,23,9,11
1500000US510131031003,510131031003,"Block Group 3, Census Tract 1031, Arlington County, Virginia",465,131,123,69,59,37,22,24
1500000US510131031004,510131031004,"Block Group 4, Census Tract 1031, Arlington County, Virginia",231,27,50,47,45,24,24,14
1500000US510131032001,510131032001,"Block Group 1, Census Tract 1032, Arlington County, Virginia",2535,1333,743,242,129,52,19,17
1500000US510131032002,510131032002,"Block Group 2, Census Tract 1032, Arlington County, Virginia",627,400,184,36,6,1,0,0
1500000US510131032003,510131032003,"Block Group 3, Census Tract 1032, Arlington County, Virginia",395,155,134,38,44,10,8,6
1500000US510131032004,510131032004,"Block Group 4, Census Tract 1032, Arlington County, Virginia",204,63,65,23,21,12,11,9
1500000US510131033001,510131033001,"Block Group 1, Census Tract 1033, Arlington County, Virginia",383,106,112,72,57,11,12,13
1500000US510131034011,510131034011,"Block Group 1, Census Tract 1034.01, Arlington County, Virginia",183,6,68,56,41,10,1,1
1500000US510131034021,510131034021,"Block Group 1, Census Tract 1034.02, Arlington County, Virginia",797,486,279,20,11,0,1,0
1500000US510131034022,510131034022,"Block Group 2, Census Tract 1034.02, Arlington County, Virginia",499,299,155,33,8,0,4,0
1500000US510131034023,510131034023,"Block Group 3, Census Tract 1034.02, Arlington County, Virginia",325,193,114,12,5,1,0,0
1500000US510131034024,510131034024,"Block Group 4, Census Tract 1034.02, Arlington County, Virginia",362,174,141,38,8,1,0,0
1500000US510131034025,510131034025,"Block Group 5, Census Tract 1034.02, Arlington County, Virginia",0,0,0,0,0,0,0,0
1500000US510131035001,510131035001,"Block Group 1, Census Tract 1035, Arlington County, Virginia",2425,1534,735,109,39,6,1,1
1500000US510131035002,510131035002,"Block Group 2, Census Tract 1035, Arlington County, Virginia",2464,1442,775,184,44,15,4,0
1500000US510131036001,510131036001,"Block Group 1, Census Tract 1036, Arlington County, Virginia",1142,577,371,116,57,15,3,3
1500000US510131036002,510131036002,"Block Group 2, Census Tract 1036, Arlington County, Virginia",277,82,110,37,30,10,6,2
1500000US510131036003,510131036003,"Block Group 3, Census Tract 1036, Arlington County, Virginia",357,103,144,54,36,14,3,3
1500000US510131037001,510131037001,"Block Group 1, Census Tract 1037, Arlington County, Virginia",360,72,189,49,34,11,4,1
1500000US510131037002,510131037002,"Block Group 2, Census Tract 1037, Arlington County, Virginia",634,138,291,99,68,27,5,6
1500000US510131038001,510131038001,"Block Group 1, Census Tract 1038, Arlington County, Virginia",1400,309,339,224,200,138,84,106
1500000US510150701001,510150701001,"Block Group 1, Census Tract 701, Augusta County, Virginia",342,85,139,69,31,12,4,2
1500000US510150701002,510150701002,"Block Group 2, Census Tract 701, Augusta County, Virginia",225,47,74,51,32,12,7,2
1500000US510150701003,510150701003,"Block Group 3, Census Tract 701, Augusta County, Virginia",333,100,103,61,45,12,10,2
1500000US510150701004,510150701004,"Block Group 4, Census Tract 701, Augusta County, Virginia",303,75,117,44,46,12,4,5
1500000US510150702001,510150702001,"Block Group 1, Census Tract 702, Augusta County, Virginia",450,86,174,78,69,28,7,8
1500000US510150702002,510150702002,"Block Group 2, Census Tract 702, Augusta County, Virginia",417,63,169,69,69,34,7,6
1500000US510150702003,510150702003,"Block Group 3, Census Tract 702, Augusta County, Virginia",516,85,187,98,82,40,13,11
1500000US510150703001,510150703001,"Block Group 1, Census Tract 703, Augusta County, Virginia",624,97,229,130,109,41,10,8
1500000US510150703002,510150703002,"Block Group 2, Census Tract 703, Augusta County, Virginia",532,101,216,110,75,22,8,0
1500000US510150703003,510150703003,"Block Group 3, Census Tract 703, Augusta County, Virginia",587,105,225,97,95,44,15,6
1500000US510150704001,510150704001,"Block Group 1, Census Tract 704, Augusta County, Virginia",616,86,240,123,108,48,9,2
1500000US510150704002,510150704002,"Block Group 2, Census Tract 704, Augusta County, Virginia",675,126,265,133,96,41,12,2
1500000US510150704003,510150704003,"Block Group 3, Census Tract 704, Augusta County, Virginia",628,151,194,135,98,32,14,4
1500000US510150705001,510150705001,"Block Group 1, Census Tract 705, Augusta County, Virginia",272,55,113,45,43,10,4,2
1500000US510150705002,510150705002,"Block Group 2, Census Tract 705, Augusta County, Virginia",472,59,206,90,85,27,3,2
1500000US510150705003,510150705003,"Block Group 3, Census Tract 705, Augusta County, Virginia",524,81,220,105,87,23,4,4
1500000US510150705004,510150705004,"Block Group 4, Census Tract 705, Augusta County, Virginia",535,121,201,118,60,29,4,2
1500000US510150706001,510150706001,"Block Group 1, Census Tract 706, Augusta County, Virginia",838,133,351,150,150,39,11,4
1500000US510150706002,510150706002,"Block Group 2, Census Tract 706, Augusta County, Virginia",232,60,98,44,23,5,1,1
1500000US510150706003,510150706003,"Block Group 3, Census Tract 706, Augusta County, Virginia",619,136,218,127,90,37,10,1
1500000US510150706004,510150706004,"Block Group 4, Census Tract 706, Augusta County, Virginia",406,103,160,59,43,27,13,1
1500000US510150706005,510150706005,"Block Group 5, Census Tract 706, Augusta County, Virginia",428,69,188,85,57,21,5,3
1500000US510150707001,510150707001,"Block Group 1, Census Tract 707, Augusta County, Virginia",375,67,160,66,53,20,7,2
1500000US510150707002,510150707002,"Block Group 2, Census Tract 707, Augusta County, Virginia",678,156,254,117,114,25,9,3
1500000US510150707003,510150707003,"Block Group 3, Census Tract 707, Augusta County, Virginia",571,172,196,103,67,25,5,3
1500000US510150707004,510150707004,"Block Group 4, Census Tract 707, Augusta County, Virginia",406,105,135,68,69,20,5,4
1500000US510150707005,510150707005,"Block Group 5, Census Tract 707, Augusta County, Virginia",443,78,186,88,63,18,7,3
1500000US510150708001,510150708001,"Block Group 1, Census Tract 708, Augusta County, Virginia",523,101,197,97,85,31,12,0
1500000US510150708002,510150708002,"Block Group 2, Census Tract 708, Augusta County, Virginia",433,80,175,87,60,22,8,1
1500000US510150708003,510150708003,"Block Group 3, Census Tract 708, Augusta County, Virginia",385,65,165,84,49,16,4,2
1500000US510150708004,510150708004,"Block Group 4, Census Tract 708, Augusta County, Virginia",321,61,137,64,41,12,3,3
1500000US510150708005,510150708005,"Block Group 5, Census Tract 708, Augusta County, Virginia",369,68,137,81,63,10,6,4
1500000US510150708006,510150708006,"Block Group 6, Census Tract 708, Augusta County, Virginia",290,51,96,55,54,22,4,8
1500000US510150709001,510150709001,"Block Group 1, Census Tract 709, Augusta County, Virginia",538,91,209,101,87,36,10,4
1500000US510150709002,510150709002,"Block Group 2, Census Tract 709, Augusta County, Virginia",278,60,102,68,34,7,5,2
1500000US510150709003,510150709003,"Block Group 3, Census Tract 709, Augusta County, Virginia",377,229,97,33,13,4,0,1
1500000US510150709004,510150709004,"Block Group 4, Census Tract 709, Augusta County, Virginia",646,155,228,110,108,32,9,4
1500000US510150710001,510150710001,"Block Group 1, Census Tract 710, Augusta County, Virginia",378,73,148,67,55,21,9,5
1500000US510150710002,510150710002,"Block Group 2, Census Tract 710, Augusta County, Virginia",391,69,151,76,66,22,5,2
1500000US510150710003,510150710003,"Block Group 3, Census Tract 710, Augusta County, Virginia",579,133,228,113,79,18,6,2
1500000US510150710004,510150710004,"Block Group 4, Census Tract 710, Augusta County, Virginia",643,117,246,122,104,36,12,6
1500000US510150711001,510150711001,"Block Group 1, Census Tract 711, Augusta County, Virginia",895,196,248,198,187,52,12,2
1500000US510150711002,510150711002,"Block Group 2, Census Tract 711, Augusta County, Virginia",322,80,116,58,43,14,4,7
1500000US510150711003,510150711003,"Block Group 3, Census Tract 711, Augusta County, Virginia",450,82,182,88,66,25,5,2
1500000US510150711004,510150711004,"Block Group 4, Census Tract 711, Augusta County, Virginia",423,90,161,88,57,17,5,5
1500000US510150711005,510150711005,"Block Group 5, Census Tract 711, Augusta County, Virginia",293,54,114,52,49,17,4,3
1500000US510150711006,510150711006,"Block Group 6, Census Tract 711, Augusta County, Virginia",1161,148,429,242,233,77,18,14
1500000US510150712001,510150712001,"Block Group 1, Census Tract 712, Augusta County, Virginia",559,95,224,106,88,31,11,4
1500000US510150712002,510150712002,"Block Group 2, Census Tract 712, Augusta County, Virginia",705,133,237,146,131,34,19,5
1500000US510150712003,510150712003,"Block Group 3, Census Tract 712, Augusta County, Virginia",424,80,172,84,67,14,3,4
1500000US510150712004,510150712004,"Block Group 4, Census Tract 712, Augusta County, Virginia",388,77,152,79,52,17,4,7
1500000US510179801001,510179801001,"Block Group 1, Census Tract 9801, Bath County, Virginia",619,137,261,105,77,26,5,8
1500000US510179801002,510179801002,"Block Group 2, Census Tract 9801, Bath County, Virginia",385,92,153,77,38,21,2,2
1500000US510179801003,510179801003,"Block Group 3, Census Tract 9801, Bath County, Virginia",271,67,110,32,47,12,3,0
1500000US510179801004,510179801004,"Block Group 4, Census Tract 9801, Bath County, Virginia",418,149,154,60,32,19,3,1
1500000US510179801005,510179801005,"Block Group 5, Census Tract 9801, Bath County, Virginia",360,94,131,56,58,16,5,0
1500000US510190301011,510190301011,"Block Group 1, Census Tract 301.01, Bedford County, Virginia",452,96,184,84,61,18,5,4
1500000US510190301012,510190301012,"Block Group 2, Census Tract 301.01, Bedford County, Virginia",658,128,277,89,109,42,9,4
1500000US510190301013,510190301013,"Block Group 3, Census Tract 301.01, Bedford County, Virginia",885,133,299,178,193,56,22,4
1500000US510190301021,510190301021,"Block Group 1, Census Tract 301.02, Bedford County, Virginia",406,62,157,72,79,28,6,2
1500000US510190301022,510190301022,"Block Group 2, Census Tract 301.02, Bedford County, Virginia",1220,322,446,176,190,65,13,8
1500000US510190301023,510190301023,"Block Group 3, Census Tract 301.02, Bedford County, Virginia",1057,273,353,168,172,74,12,5
1500000US510190301024,510190301024,"Block Group 4, Census Tract 301.02, Bedford County, Virginia",562,129,173,116,100,35,6,3
1500000US510190302011,510190302011,"Block Group 1, Census Tract 302.01, Bedford County, Virginia",518,60,207,101,100,36,11,3
1500000US510190302012,510190302012,"Block Group 2, Census Tract 302.01, Bedford County, Virginia",371,57,156,74,49,27,7,1
1500000US510190302013,510190302013,"Block Group 3, Census Tract 302.01, Bedford County, Virginia",1115,125,367,230,264,90,28,11
1500000US510190302021,510190302021,"Block Group 1, Census Tract 302.02, Bedford County, Virginia",482,104,171,95,68,34,7,3
1500000US510190302022,510190302022,"Block Group 2, Census Tract 302.02, Bedford County, Virginia",743,158,284,150,106,36,7,2
1500000US510190302023,510190302023,"Block Group 3, Census Tract 302.02, Bedford County, Virginia",679,152,257,124,92,34,17,3
1500000US510190303001,510190303001,"Block Group 1, Census Tract 303, Bedford County, Virginia",775,160,294,164,101,40,14,2
1500000US510190303002,510190303002,"Block Group 2, Census Tract 303, Bedford County, Virginia",680,136,258,128,107,38,10,3
1500000US510190304011,510190304011,"Block Group 1, Census Tract 304.01, Bedford County, Virginia",433,112,161,78,63,13,5,1
1500000US510190304012,510190304012,"Block Group 2, Census Tract 304.01, Bedford County, Virginia",483,117,219,75,55,13,3,1
1500000US510190304013,510190304013,"Block Group 3, Census Tract 304.01, Bedford County, Virginia",278,66,98,60,38,10,5,1
1500000US510190304021,510190304021,"Block Group 1, Census Tract 304.02, Bedford County, Virginia",478,120,205,76,48,15,9,5
